0,1,2,charge
2.8153027825725103,1.6926508706362497,0.8616849360754575,0.0067153
2.9567166660223805,1.9101180405971954,0.8996688393896854,0.0047001
2.7077608908531206,1.3791045733870297,0.9539319244252409,-0.00323
2.813108611334304,1.5364780322058857,0.9315758707818831,0.0091796
2.964955677082224,1.733317401487275,0.9606770862153964,-0.0004833
2.877776623423409,1.4082660558343303,1.0608838929785438,-0.0093767
2.988944125670076,1.577081383852753,1.055100818629674,-0.0019217
3.0248534512456504,1.4331046283737552,1.185973119214436,-0.0069848
3.3741680662351827,0.7395609934051044,3.106360071392805,-0.0046761
0.3330121793453624,0.7671147789787162,1.5887082290978531,0.001701
0.2229192430007112,0.7626313433833045,2.8085429389716583,-0.0031484
3.54569549306542,0.680360961165227,2.151842883970335,0.0071626
0.6681037555416118,1.5534262355082722,3.217345907765285,0.0035021
0.6772479745776117,1.418714961900498,3.340199732390901,0.0057543
0.5701791388773361,1.5640928113255463,3.0534558988831684,-0.0056591
0.4824444474074081,1.3989626781873095,3.068061943908569,0.0045132
0.38844874904635973,1.2619075948465759,2.997695030823359,-0.0055446
0.30246805161955215,1.1233534906008844,2.893141338800752,0.0070611
0.24046196856480684,0.9596430645629411,2.8062839267234567,0.0083501
0.26892003371618967,0.3932846437367692,2.859080850348732,-0.0066205
0.21562245721483775,0.550459596919729,2.75519987880019,-0.0065499
0.508841040608246,-0.28860430419475935,2.6135488765843413,-0.0053689
0.4920429640750017,-0.29986884403905356,2.419197051935595,-0.0031599
3.3965695553864004,0.9279256966049436,3.02736328593709,0.0002499
3.384757870606597,1.110419744730744,2.969416845592574,0.0016361
3.359793482348143,1.2847809044202094,2.889591719202669,0.006873
3.394026793891718,0.5677711105718041,3.0519011761353774,0.0010137
3.34480335345682,0.06393922734098323,2.8470458017551605,-0.0001014
3.2994260255691046,-0.09612001797959557,2.736380434600814,0.0010132
3.4462160563233217,0.7722439967305893,2.940169859998155,0.0081541
3.49832297504334,0.793664490109822,2.774102208054266,-0.0043641
3.5383304948704595,0.8176559033046411,2.5648626483711414,-0.000793
3.5547112713278084,0.7879349778100523,2.356519328720974,5.13e-05
3.5054304974985655,0.5143629852029081,2.7047456671925447,-0.0038149
3.3505309240456445,1.2809770776353848,1.7636794687260808,0.0054582
3.4308019834916443,1.1257762862214293,1.8513193557198406,-0.0041759
3.4865823585017344,0.9605609502718347,1.9277745806380182,0.0016772
3.059556952867724,1.2272435174465275,1.256320293553716,-0.0023314
3.025095933471561,1.0699470762876615,1.1595139801980634,-0.0080882
0.2627104474273638,0.6632718599339665,1.7514195743990624,-0.0053066
0.21048989902051418,0.7210631498498786,1.916060353728882,0.0009033
0.17510329099564892,0.6996728239126039,2.090482866649595,0.0019785
0.1580428331060646,0.7061491842572938,2.269129570380182,-0.0095501
0.16024661209050817,0.6977179255397038,2.4525969068192626,-0.0055455
0.3370254749276955,0.9549314725646304,1.6186181894780252,0.0004576
0.33168167605594867,1.1144837671944219,1.706739579135959,-0.0003451
0.3673056334656539,1.2873089757417826,1.7576029298673004,0.0033049
0.4235997239188327,0.8690388069382428,1.4398986205127042,-0.0033296
0.504861932140652,1.003060765209815,1.3520671141481562,0.0076524
0.6168668377470439,1.0694788037742233,1.2341762095359556,-0.0082612
0.6891365912979088,1.2341122105411912,1.2212173054938695,-0.0072722
0.8296063329122083,1.2844312798705249,1.1134000222921139,0.0021923
3.258546008190465,-0.24642048860636412,2.2544938531217844,0.0044802
3.2596385067367017,-0.24422434282931538,2.4336413438291724,0.0022988
3.434763960491841,0.37377630434444764,1.80671026572037,-0.0006387
3.488565582403515,0.5134918943612375,1.9080267432982114,-0.0048762
3.2751137209971466,1.445281901181891,2.922771255520363,0.0064608
0.3080443762635525,0.7194421920711461,3.0424327171891172,0.0057749
3.4251048580424825,1.3620933870682606,2.416776977626156,-0.0025138
3.54249819820507,0.8948921003024486,2.2238463785939744,-0.0016573
0.1866407555300189,0.8723746500284913,2.615660837206572,0.0028406
0.1952812151549872,1.0450489129799565,2.4778921252072785,-0.0047332
0.2299004411636132,1.2028681664014838,2.3886351005784094,-0.002857
0.27772803914593136,1.3395240247757214,2.2908252632991295,-0.0029856
0.3540786004134884,1.4959559938466485,2.2117417615370183,0.0003559
0.1819501476021672,0.685448629507578,2.6327132533034945,0.0095807
0.18270068863359534,0.5016765001596393,2.5517698496649808,0.0084696
0.20497441670385785,0.3237742066140269,2.45211936058912,-0.0016414
0.2522005192475105,0.14885068835611315,2.346104231957336,0.0036702
0.32682429484143083,-0.02365794623925188,2.2401391282112963,0.0007236
0.6725678067488501,1.3990002451033852,1.3333947257870078,0.0080236
3.1374244238293656,-0.3763592505444069,2.5991640809195635,0.0033373
3.0359334734591115,-0.5058892802395385,2.4747069315456347,-0.0076183
3.2480148103271356,-0.22749576169180374,2.610652030277207,0.0053832
3.354311708208045,-0.06657964998819543,2.5454065740123357,-0.0066755
3.4354256918455386,0.0883956895335809,2.4372721433723585,-0.0009804
3.50099522058542,0.28026208069927827,2.3495339107154862,-0.0014005
3.543827036345908,0.5236216640429272,2.25232595497545,-0.0011971
3.507275418797835,0.6909617505499551,1.9351856828766791,-0.0078634
3.458332480139503,0.7784064107213479,1.775504492560692,0.0012487
3.374244737611061,0.8101080312582979,1.5814815644473263,0.0072792
3.2573832563299834,0.8302889172592097,1.385188115662232,-0.0027976
0.8095146018863242,1.5362712236864624,3.3958287541455237,0.0
0.2845819887686285,0.8809696406480008,2.9655217899725015,-0.0058971
0.37541565349591366,0.9036668292149297,3.1528384227413446,-0.0005167
0.3513311057433719,1.0505718911433224,3.054457254725409,-0.005798
0.43949343509481476,1.1612013193810446,3.1651838446277596,0.0059212
0.539772576080022,1.1828322602695178,3.3071522723795024,0.0016846
0.5499082119599863,1.350435210063163,3.220682656959528,0.0052353
0.33126325184313066,1.4581572137752088,2.415104233505109,0.0059307
0.2632363064216572,1.2667150811438899,2.5476470383890257,0.0049226
0.22395102899309283,1.065150444148499,2.6561281182715417,0.0066523
0.3341353343074016,1.4119328772881399,2.625829638803997,-0.0024223
0.28298389608957053,1.220341123220869,2.734169592501126,0.0084099
0.4267548723003072,1.5465535444757708,2.725343436824806,8.59e-05
0.3610380795400414,1.3572179591527331,2.826770211482782,-0.0065702
0.4584554936004033,1.498109825196954,2.903071587957987,-0.0035952
0.2661278119924626,0.5906834686109312,2.9292419320011147,0.0014835
0.41237853799935076,-0.18351122439646383,2.2767533428547626,-0.0077258
0.3173131647396139,-0.005102661208517656,2.429702062068613,-0.0006618
0.25647759269409476,0.1767628212892296,2.5514688569743935,0.0053025
0.22455009234483292,0.36135954384157337,2.6639302521734285,-0.0071182
0.3999136116212725,-0.1525379948851585,2.490615111390208,-0.0011168
0.32846245434042154,0.021564555655731232,2.622980884599198,-0.0015915
0.2844990073218756,0.20797389911918107,2.7478449721225062,0.0054086
0.41988880017967656,-0.12834229825838284,2.6893445441460377,-0.0006817
0.362165947319552,0.052686470515787565,2.8135364001559373,-0.007376
0.6122593109916425,-0.4337973045468946,2.5169938566456143,0.000885
3.122439173539674,1.5008100537548847,3.1556459530003482,-0.0084067
3.2416843507482147,1.3696948238715938,3.0740956117826763,-0.0010883
3.151317207299308,1.34447580617929,3.242197332950557,-0.0006399
3.296212699001101,1.2016239528564314,3.10028924961944,-0.009811
3.205665016109679,1.1527275873636844,3.2761922841827036,0.005241
3.306662584218041,1.0219557321895743,3.1718351156017612,0.0059307
3.5139316077923994,1.0890059763703253,2.327515728694048,-0.0087671
3.4732713362502556,1.2187039755770395,2.476764523473152,-0.0050002
3.3936202976675034,1.3640032203658081,2.6587779630373913,0.0038281
3.533584889980243,0.9667129964523865,2.450982359965633,0.0
3.4889945663037976,1.1087821452486288,2.5995101068490727,-0.002309
3.4315500406988777,1.2098544025966937,2.741559614279148,-0.0058924
3.503707608100881,0.9568519571095796,2.682044898559054,-0.0095658
3.4530376755120162,1.0160705045103549,2.8390212227708678,-0.0083383
3.5258622904056764,0.8331569083281473,2.043574309829947,0.000114
3.534108642609712,0.4470115696697889,2.4180356574666675,0.0058775
3.471763654994454,0.22306603353109522,2.547789178181261,-0.0035438
3.39972088319075,0.07456661552044264,2.6623744417808837,0.0044209
3.5526603586621253,0.6286096240178625,2.420284088559934,0.0001608
3.508100547049649,0.3910320461363967,2.585506737453832,-0.0055185
3.440971936695899,0.24550720800473635,2.744293793382223,0.0038718
3.534071951105977,0.6491856297579098,2.6091974102658404,-0.0068414
3.4513505505407376,0.4034834497863226,2.8427764999784473,0.0081181
3.470824066353673,0.6034645625958404,2.862850088822197,-0.0061637
3.508641959574389,1.0414788364395025,2.114296464380666,-0.0031013
3.474211649402566,1.2175813219896354,2.21222115330652,-0.00915
3.4100660077479588,1.3956572741752589,2.252096898567532,0.005178
3.451662610471031,1.1995356408616056,2.013852914387495,-0.0014223
3.397366696332983,1.3790625767630544,2.077028023811998,0.0028435
3.35999389960598,1.3744254431070249,1.9054946781190074,0.0091475
3.339591395470102,0.9719975902186059,1.5519504839877054,0.0097371
3.4294364058615194,0.9523786376714682,1.7427975324698046,-0.0098237
3.1456836760807443,1.0231008195791067,1.2775445178528269,0.0
3.2457414837520524,1.0145999519861728,1.4092548269396297,-0.0047927
3.3582530150130196,1.1195900982460252,1.6568352573120166,-0.0065915
3.2419004076011806,1.1738951277549092,1.4710984836515706,-0.0081806
3.2668736763667807,1.2987271649006322,1.5955072268881323,-0.0013477
3.1457370067929693,1.294924469184831,1.3990489036588984,-0.0020087
2.9106344726406665,1.209259336917721,1.103686988280666,-0.005106
0.3557075961242091,1.4471539015409334,2.031386734530786,0.0086833
0.26836988570762754,1.2772576163619709,2.1235212532511754,0.0074902
0.20092551098295974,1.0875545784949583,2.25549446889369,0.0019883
0.16650263837178914,0.8821136853006979,2.4087016026621866,0.0067943
0.3165837797571007,1.30550786318312,1.934345824555738,0.0083919
0.223173992898116,1.0992407962273907,2.0734409343343154,-0.0015557
0.17149312441816966,0.9049553912529258,2.226411475197228,0.0015409
0.2726961832452337,1.1328311517419154,1.8896200351489765,-0.0047476
0.19143800902874486,0.8930335183292004,2.050372112818798,-0.0040953
0.23551415606275983,0.9595669782548109,1.8930042742486821,-0.0029279
0.267098863438336,0.13735293819323846,2.1550279037316735,-0.0037041
0.20361454798783707,0.3216791233401399,2.2618418012374444,0.0028607
0.16870700451152065,0.5097632269789383,2.368243721198006,0.0005574
0.2230499425438206,0.319368813380292,2.0795212299675883,0.0060702
0.1753896155547141,0.5099971765215497,2.188071521642746,0.0054458
0.2632258128959317,0.30800945193383444,1.9062398634597235,-0.0050838
0.20114533137046453,0.5123703654990286,2.0088745531831633,-0.0043326
0.2463996070102199,0.49711884293200803,1.8391778216767811,0.0081124
0.2658224445026729,0.8595290722429354,1.7598180942296964,-0.0020212
0.4701889967966091,1.3795081075210482,1.6188675143410323,-9.74e-05
0.558645559709408,1.223763722288644,1.3699665896780786,-0.0026321
0.4604347754904292,1.2369820159734868,1.525788374347237,-0.0069627
0.41873555413982455,1.0746848253025743,1.5098808817244147,-0.0098476
3.1484554302632124,-0.3929246132408848,2.385822244181612,-0.0032421
3.5207309982947113,0.48196693483436504,2.080325485001882,0.0076017
3.4986150199187325,0.30532112476906065,2.1710066712956655,0.002554
3.4428810093235436,0.10581084093095339,2.256776185548249,-0.0076899
3.36057788773285,-0.0809680569185316,2.3615846533495612,0.0064931
3.467118282154445,0.3001218891345855,1.9844342842848186,-0.0065663
3.4279889994622845,0.11595219176041349,2.0834533973038774,0.0060115
3.3556005082268414,-0.07491734698520003,2.183021601256323,0.002544
3.391358173925102,0.12213668562022006,1.9080144640250476,0.0088949
3.366716166230158,0.6496985452871428,1.5627337039179325,0.0066249
3.440905011405598,0.5955313812468709,1.7356137825693847,0.0097546
3.3794954113505815,0.442495434256901,1.6349257631284013,0.0012642
0.6401180115343024,-0.74385452053451,4.4573489750446775,-0.0015285
0.3319733364941524,0.1989798339320462,2.9136866172878335,-0.0020174
3.07826387337456,-0.768662923692415,2.915058224304588,0.0030282
0.22188040014950117,0.19449639833663454,4.133521327161638,0.0020581
0.5559745698981431,1.2156544769982995,3.440855089701285,0.0023674
